,dir,displayName,gsisId,nflId,o,position,possTeam,s,time,x,y,game_id,play_id,event_name
7951,309.25,Fletcher Cox,00-0029653,2533051.0,268.37,DT,False,0.23,2020-01-26 21:37:04.500,90.89,32.51,2020012600,2435,
7952,305.66,Fletcher Cox,00-0029653,2533051.0,267.35,DT,False,0.23,2020-01-26 21:37:04.600,90.87,32.52,2020012600,2435,
7953,307.03,Fletcher Cox,00-0029653,2533051.0,267.35,DT,False,0.23,2020-01-26 21:37:04.700,90.85,32.53,2020012600,2435,
7954,298.75,Fletcher Cox,00-0029653,2533051.0,267.35,DT,False,0.2,2020-01-26 21:37:04.800,90.83,32.53,2020012600,2435,
7955,301.33,Fletcher Cox,00-0029653,2533051.0,269.49,DT,False,0.26,2020-01-26 21:37:04.900,90.78,32.56,2020012600,2435,
7956,293.82,Fletcher Cox,00-0029653,2533051.0,269.49,DT,False,0.23,2020-01-26 21:37:05.000,90.76,32.55,2020012600,2435,
7957,295.67,Fletcher Cox,00-0029653,2533051.0,267.38,DT,False,0.21,2020-01-26 21:37:05.100,90.74,32.56,2020012600,2435,
7958,303.87,Fletcher Cox,00-0029653,2533051.0,264.57,DT,False,0.25,2020-01-26 21:37:05.200,90.69,32.62,2020012600,2435,
7959,303.93,Fletcher Cox,00-0029653,2533051.0,264.57,DT,False,0.22,2020-01-26 21:37:05.300,90.68,32.62,2020012600,2435,
7960,304.25,Fletcher Cox,00-0029653,2533051.0,263.79,DT,False,0.19,2020-01-26 21:37:05.400,90.67,32.63,2020012600,2435,
7961,304.49,Fletcher Cox,00-0029653,2533051.0,260.71,DT,False,0.18,2020-01-26 21:37:05.500,90.66,32.64,2020012600,2435,
7962,305.05,Fletcher Cox,00-0029653,2533051.0,260.71,DT,False,0.17,2020-01-26 21:37:05.600,90.64,32.65,2020012600,2435,
7963,308.21,Fletcher Cox,00-0029653,2533051.0,260.71,DT,False,0.16,2020-01-26 21:37:05.700,90.63,32.68,2020012600,2435,
7964,310.14,Fletcher Cox,00-0029653,2533051.0,260.02,DT,False,0.15,2020-01-26 21:37:05.800,90.61,32.7,2020012600,2435,
7965,309.56,Fletcher Cox,00-0029653,2533051.0,260.02,DT,False,0.14,2020-01-26 21:37:05.900,90.6,32.71,2020012600,2435,
7966,309.18,Fletcher Cox,00-0029653,2533051.0,261.04,DT,False,0.13,2020-01-26 21:37:06.000,90.58,32.72,2020012600,2435,
7967,309.02,Fletcher Cox,00-0029653,2533051.0,262.06,DT,False,0.12,2020-01-26 21:37:06.100,90.56,32.74,2020012600,2435,
7968,310.2,Fletcher Cox,00-0029653,2533051.0,258.86,DT,False,0.12,2020-01-26 21:37:06.200,90.55,32.75,2020012600,2435,
7969,314.69,Fletcher Cox,00-0029653,2533051.0,250.9,DT,False,0.11,2020-01-26 21:37:06.300,90.55,32.75,2020012600,2435,
7970,312.16,Fletcher Cox,00-0029653,2533051.0,244.19,DT,False,0.12,2020-01-26 21:37:06.400,90.54,32.76,2020012600,2435,
7971,321.62,Fletcher Cox,00-0029653,2533051.0,242.67,DT,False,0.16,2020-01-26 21:37:06.500,90.53,32.78,2020012600,2435,
7972,330.39,Fletcher Cox,00-0029653,2533051.0,241.74,DT,False,0.19,2020-01-26 21:37:06.600,90.52,32.79,2020012600,2435,
7973,316.85,Fletcher Cox,00-0029653,2533051.0,238.42,DT,False,0.38,2020-01-26 21:37:06.700,90.48,32.83,2020012600,2435,
7974,310.26,Fletcher Cox,00-0029653,2533051.0,234.17,DT,False,0.61,2020-01-26 21:37:06.800,90.42,32.88,2020012600,2435,
7975,302.43,Fletcher Cox,00-0029653,2533051.0,244.75,DT,False,0.74,2020-01-26 21:37:06.900,90.35,32.91,2020012600,2435,
7976,289.4,Fletcher Cox,00-0029653,2533051.0,255.6,DT,False,1.16,2020-01-26 21:37:07.000,90.21,32.94,2020012600,2435,
7977,287.4,Fletcher Cox,00-0029653,2533051.0,253.39,DT,False,1.4,2020-01-26 21:37:07.100,90.08,32.99,2020012600,2435,ball_snap
7978,286.23,Fletcher Cox,00-0029653,2533051.0,254.11,DT,False,1.86,2020-01-26 21:37:07.200,89.89,33.05,2020012600,2435,
7979,283.07,Fletcher Cox,00-0029653,2533051.0,257.05,DT,False,2.33,2020-01-26 21:37:07.300,89.66,33.1,2020012600,2435,
7980,280.96,Fletcher Cox,00-0029653,2533051.0,261.91,DT,False,2.64,2020-01-26 21:37:07.400,89.41,33.15,2020012600,2435,
7981,280.3,Fletcher Cox,00-0029653,2533051.0,259.22,DT,False,2.85,2020-01-26 21:37:07.500,89.15,33.2,2020012600,2435,
7982,280.28,Fletcher Cox,00-0029653,2533051.0,256.62,DT,False,3.06,2020-01-26 21:37:07.600,88.85,33.26,2020012600,2435,
7983,277.91,Fletcher Cox,00-0029653,2533051.0,266.64,DT,False,3.26,2020-01-26 21:37:07.700,88.52,33.31,2020012600,2435,
7984,276.92,Fletcher Cox,00-0029653,2533051.0,266.64,DT,False,3.29,2020-01-26 21:37:07.800,88.2,33.35,2020012600,2435,
7985,273.9,Fletcher Cox,00-0029653,2533051.0,269.15,DT,False,3.26,2020-01-26 21:37:07.900,87.87,33.36,2020012600,2435,
7986,269.4,Fletcher Cox,00-0029653,2533051.0,271.4,DT,False,3.2,2020-01-26 21:37:08.000,87.54,33.35,2020012600,2435,
7987,263.28,Fletcher Cox,00-0029653,2533051.0,269.69,DT,False,3.13,2020-01-26 21:37:08.100,87.21,33.3,2020012600,2435,
7988,257.37,Fletcher Cox,00-0029653,2533051.0,267.53,DT,False,3.07,2020-01-26 21:37:08.200,86.9,33.23,2020012600,2435,
7989,249.93,Fletcher Cox,00-0029653,2533051.0,264.75,DT,False,3.04,2020-01-26 21:37:08.300,86.61,33.13,2020012600,2435,
7990,242.29,Fletcher Cox,00-0029653,2533051.0,262.93,DT,False,3.08,2020-01-26 21:37:08.400,86.32,32.99,2020012600,2435,
7991,235.31,Fletcher Cox,00-0029653,2533051.0,264.08,DT,False,3.14,2020-01-26 21:37:08.500,86.06,32.82,2020012600,2435,
7992,232.39,Fletcher Cox,00-0029653,2533051.0,262.42,DT,False,3.22,2020-01-26 21:37:08.600,85.8,32.63,2020012600,2435,
7993,230.6,Fletcher Cox,00-0029653,2533051.0,256.61,DT,False,3.22,2020-01-26 21:37:08.700,85.54,32.43,2020012600,2435,
7994,230.23,Fletcher Cox,00-0029653,2533051.0,256.61,DT,False,3.34,2020-01-26 21:37:08.800,85.27,32.22,2020012600,2435,
7995,230.82,Fletcher Cox,00-0029653,2533051.0,266.42,DT,False,3.47,2020-01-26 21:37:08.900,84.99,31.99,2020012600,2435,
7996,233.7,Fletcher Cox,00-0029653,2533051.0,269.25,DT,False,3.44,2020-01-26 21:37:09.000,84.7,31.79,2020012600,2435,
7997,236.95,Fletcher Cox,00-0029653,2533051.0,278.68,DT,False,3.33,2020-01-26 21:37:09.100,84.42,31.61,2020012600,2435,
7998,241.97,Fletcher Cox,00-0029653,2533051.0,287.42,DT,False,3.25,2020-01-26 21:37:09.200,84.12,31.46,2020012600,2435,
7999,251.86,Fletcher Cox,00-0029653,2533051.0,307.08,DT,False,3.22,2020-01-26 21:37:09.300,83.8,31.37,2020012600,2435,
8000,263.44,Fletcher Cox,00-0029653,2533051.0,304.64,DT,False,3.21,2020-01-26 21:37:09.400,83.47,31.33,2020012600,2435,
8001,272.11,Fletcher Cox,00-0029653,2533051.0,310.65,DT,False,3.18,2020-01-26 21:37:09.500,83.15,31.33,2020012600,2435,
8002,281.63,Fletcher Cox,00-0029653,2533051.0,318.22,DT,False,3.21,2020-01-26 21:37:09.600,82.83,31.4,2020012600,2435,
8003,290.03,Fletcher Cox,00-0029653,2533051.0,338.88,DT,False,3.34,2020-01-26 21:37:09.700,82.51,31.51,2020012600,2435,
8004,295.85,Fletcher Cox,00-0029653,2533051.0,342.51,DT,False,3.35,2020-01-26 21:37:09.800,82.2,31.64,2020012600,2435,
8005,302.14,Fletcher Cox,00-0029653,2533051.0,349.67,DT,False,3.3,2020-01-26 21:37:09.900,81.92,31.82,2020012600,2435,
8006,306.58,Fletcher Cox,00-0029653,2533051.0,0.92,DT,False,3.26,2020-01-26 21:37:10.000,81.65,32.01,2020012600,2435,
8007,310.3,Fletcher Cox,00-0029653,2533051.0,15.99,DT,False,3.2,2020-01-26 21:37:10.100,81.39,32.22,2020012600,2435,
8008,312.21,Fletcher Cox,00-0029653,2533051.0,26.86,DT,False,3.02,2020-01-26 21:37:10.200,81.16,32.41,2020012600,2435,
8009,314.38,Fletcher Cox,00-0029653,2533051.0,37.88,DT,False,2.84,2020-01-26 21:37:10.300,80.95,32.62,2020012600,2435,
8010,316.11,Fletcher Cox,00-0029653,2533051.0,43.22,DT,False,2.65,2020-01-26 21:37:10.400,80.75,32.81,2020012600,2435,pass_forward
8011,317.53,Fletcher Cox,00-0029653,2533051.0,52.93,DT,False,2.49,2020-01-26 21:37:10.500,80.57,33.01,2020012600,2435,
8012,317.61,Fletcher Cox,00-0029653,2533051.0,60.86,DT,False,2.33,2020-01-26 21:37:10.600,80.4,33.19,2020012600,2435,
8013,316.32,Fletcher Cox,00-0029653,2533051.0,72.6,DT,False,2.18,2020-01-26 21:37:10.700,80.23,33.35,2020012600,2435,
8014,315.1,Fletcher Cox,00-0029653,2533051.0,77.96,DT,False,2.02,2020-01-26 21:37:10.800,80.08,33.5,2020012600,2435,
8015,314.57,Fletcher Cox,00-0029653,2533051.0,79.76,DT,False,1.9,2020-01-26 21:37:10.900,79.93,33.64,2020012600,2435,
8016,312.47,Fletcher Cox,00-0029653,2533051.0,84.66,DT,False,1.78,2020-01-26 21:37:11.000,79.79,33.77,2020012600,2435,
8017,307.46,Fletcher Cox,00-0029653,2533051.0,88.0,DT,False,1.64,2020-01-26 21:37:11.100,79.65,33.86,2020012600,2435,
8018,305.52,Fletcher Cox,00-0029653,2533051.0,92.75,DT,False,1.52,2020-01-26 21:37:11.200,79.52,33.96,2020012600,2435,
8019,303.96,Fletcher Cox,00-0029653,2533051.0,96.73,DT,False,1.43,2020-01-26 21:37:11.300,79.4,34.05,2020012600,2435,
8020,303.49,Fletcher Cox,00-0029653,2533051.0,98.42,DT,False,1.35,2020-01-26 21:37:11.400,79.28,34.13,2020012600,2435,
8021,302.01,Fletcher Cox,00-0029653,2533051.0,100.49,DT,False,1.27,2020-01-26 21:37:11.500,79.17,34.2,2020012600,2435,
8022,303.89,Fletcher Cox,00-0029653,2533051.0,101.35,DT,False,1.2,2020-01-26 21:37:11.600,79.06,34.28,2020012600,2435,
8023,306.8,Fletcher Cox,00-0029653,2533051.0,101.35,DT,False,1.15,2020-01-26 21:37:11.700,78.97,34.36,2020012600,2435,
8024,308.81,Fletcher Cox,00-0029653,2533051.0,98.66,DT,False,1.05,2020-01-26 21:37:11.800,78.89,34.42,2020012600,2435,
8025,313.37,Fletcher Cox,00-0029653,2533051.0,97.98,DT,False,0.98,2020-01-26 21:37:11.900,78.81,34.5,2020012600,2435,pass_arrived
8026,321.25,Fletcher Cox,00-0029653,2533051.0,95.31,DT,False,0.92,2020-01-26 21:37:12.000,78.76,34.58,2020012600,2435,pass_outcome_interception
8027,330.11,Fletcher Cox,00-0029653,2533051.0,93.8,DT,False,0.88,2020-01-26 21:37:12.100,78.71,34.66,2020012600,2435,
8028,337.73,Fletcher Cox,00-0029653,2533051.0,90.49,DT,False,0.83,2020-01-26 21:37:12.200,78.68,34.74,2020012600,2435,
8029,350.71,Fletcher Cox,00-0029653,2533051.0,84.53,DT,False,0.91,2020-01-26 21:37:12.300,78.67,34.84,2020012600,2435,
8030,1.5,Fletcher Cox,00-0029653,2533051.0,73.39,DT,False,1.04,2020-01-26 21:37:12.400,78.67,34.96,2020012600,2435,
8031,8.17,Fletcher Cox,00-0029653,2533051.0,65.85,DT,False,1.12,2020-01-26 21:37:12.500,78.68,35.07,2020012600,2435,
8032,12.76,Fletcher Cox,00-0029653,2533051.0,60.32,DT,False,1.2,2020-01-26 21:37:12.600,78.7,35.19,2020012600,2435,
8033,16.82,Fletcher Cox,00-0029653,2533051.0,53.99,DT,False,1.28,2020-01-26 21:37:12.700,78.74,35.31,2020012600,2435,
8034,22.8,Fletcher Cox,00-0029653,2533051.0,50.78,DT,False,1.36,2020-01-26 21:37:12.800,78.79,35.44,2020012600,2435,
8035,24.67,Fletcher Cox,00-0029653,2533051.0,52.32,DT,False,1.52,2020-01-26 21:37:12.900,78.86,35.59,2020012600,2435,
8036,27.85,Fletcher Cox,00-0029653,2533051.0,50.55,DT,False,1.6,2020-01-26 21:37:13.000,78.94,35.74,2020012600,2435,
8037,28.86,Fletcher Cox,00-0029653,2533051.0,52.58,DT,False,1.66,2020-01-26 21:37:13.100,79.02,35.9,2020012600,2435,
8038,33.25,Fletcher Cox,00-0029653,2533051.0,52.58,DT,False,1.75,2020-01-26 21:37:13.200,79.12,36.05,2020012600,2435,
8039,35.01,Fletcher Cox,00-0029653,2533051.0,51.48,DT,False,1.78,2020-01-26 21:37:13.300,79.23,36.2,2020012600,2435,
8040,37.92,Fletcher Cox,00-0029653,2533051.0,56.07,DT,False,1.79,2020-01-26 21:37:13.400,79.34,36.34,2020012600,2435,
8041,41.99,Fletcher Cox,00-0029653,2533051.0,60.27,DT,False,1.83,2020-01-26 21:37:13.500,79.46,36.48,2020012600,2435,
8042,47.11,Fletcher Cox,00-0029653,2533051.0,67.25,DT,False,1.82,2020-01-26 21:37:13.600,79.6,36.61,2020012600,2435,
8043,53.0,Fletcher Cox,00-0029653,2533051.0,77.51,DT,False,1.85,2020-01-26 21:37:13.700,79.75,36.72,2020012600,2435,
8044,58.84,Fletcher Cox,00-0029653,2533051.0,84.84,DT,False,1.86,2020-01-26 21:37:13.800,79.91,36.82,2020012600,2435,
8045,65.45,Fletcher Cox,00-0029653,2533051.0,92.68,DT,False,1.89,2020-01-26 21:37:13.900,80.06,36.91,2020012600,2435,
8046,74.79,Fletcher Cox,00-0029653,2533051.0,91.93,DT,False,1.91,2020-01-26 21:37:14.000,80.24,36.97,2020012600,2435,first_contact
8047,84.92,Fletcher Cox,00-0029653,2533051.0,100.98,DT,False,2.06,2020-01-26 21:37:14.100,80.44,37.0,2020012600,2435,
8048,94.03,Fletcher Cox,00-0029653,2533051.0,103.74,DT,False,2.29,2020-01-26 21:37:14.200,80.66,37.0,2020012600,2435,
8049,101.13,Fletcher Cox,00-0029653,2533051.0,110.37,DT,False,2.45,2020-01-26 21:37:14.300,80.9,36.96,2020012600,2435,
8050,106.62,Fletcher Cox,00-0029653,2533051.0,115.94,DT,False,2.6,2020-01-26 21:37:14.400,81.15,36.89,2020012600,2435,
8051,111.96,Fletcher Cox,00-0029653,2533051.0,129.99,DT,False,2.78,2020-01-26 21:37:14.500,81.41,36.79,2020012600,2435,
8052,118.42,Fletcher Cox,00-0029653,2533051.0,133.44,DT,False,2.96,2020-01-26 21:37:14.600,81.67,36.66,2020012600,2435,
8053,122.69,Fletcher Cox,00-0029653,2533051.0,137.48,DT,False,3.09,2020-01-26 21:37:14.700,81.93,36.49,2020012600,2435,
8054,127.9,Fletcher Cox,00-0029653,2533051.0,140.22,DT,False,3.22,2020-01-26 21:37:14.800,82.19,36.29,2020012600,2435,
8055,131.86,Fletcher Cox,00-0029653,2533051.0,150.0,DT,False,3.37,2020-01-26 21:37:14.900,82.45,36.07,2020012600,2435,
8056,135.94,Fletcher Cox,00-0029653,2533051.0,143.42,DT,False,3.45,2020-01-26 21:37:15.000,82.7,35.82,2020012600,2435,
8057,140.63,Fletcher Cox,00-0029653,2533051.0,147.12,DT,False,3.61,2020-01-26 21:37:15.100,82.93,35.53,2020012600,2435,
8058,144.43,Fletcher Cox,00-0029653,2533051.0,153.26,DT,False,3.71,2020-01-26 21:37:15.200,83.16,35.22,2020012600,2435,
8059,149.06,Fletcher Cox,00-0029653,2533051.0,167.81,DT,False,3.89,2020-01-26 21:37:15.300,83.36,34.87,2020012600,2435,
8060,153.03,Fletcher Cox,00-0029653,2533051.0,170.73,DT,False,4.06,2020-01-26 21:37:15.400,83.56,34.49,2020012600,2435,
8061,156.96,Fletcher Cox,00-0029653,2533051.0,164.53,DT,False,4.21,2020-01-26 21:37:15.500,83.72,34.08,2020012600,2435,
8062,159.73,Fletcher Cox,00-0029653,2533051.0,167.46,DT,False,4.32,2020-01-26 21:37:15.600,83.88,33.66,2020012600,2435,
8063,162.26,Fletcher Cox,00-0029653,2533051.0,183.63,DT,False,4.48,2020-01-26 21:37:15.700,84.03,33.22,2020012600,2435,
8064,165.63,Fletcher Cox,00-0029653,2533051.0,184.24,DT,False,4.6,2020-01-26 21:37:15.800,84.14,32.76,2020012600,2435,
8065,167.8,Fletcher Cox,00-0029653,2533051.0,176.07,DT,False,4.76,2020-01-26 21:37:15.900,84.25,32.28,2020012600,2435,
8066,169.5,Fletcher Cox,00-0029653,2533051.0,176.07,DT,False,4.81,2020-01-26 21:37:16.000,84.35,31.79,2020012600,2435,
8067,171.53,Fletcher Cox,00-0029653,2533051.0,174.32,DT,False,4.91,2020-01-26 21:37:16.100,84.42,31.28,2020012600,2435,
8068,173.17,Fletcher Cox,00-0029653,2533051.0,165.44,DT,False,4.91,2020-01-26 21:37:16.200,84.48,30.77,2020012600,2435,
8069,175.1,Fletcher Cox,00-0029653,2533051.0,159.49,DT,False,5.13,2020-01-26 21:37:16.300,84.52,30.2,2020012600,2435,
8070,176.27,Fletcher Cox,00-0029653,2533051.0,162.83,DT,False,5.24,2020-01-26 21:37:16.400,84.56,29.65,2020012600,2435,
8071,177.04,Fletcher Cox,00-0029653,2533051.0,171.88,DT,False,5.33,2020-01-26 21:37:16.500,84.59,29.08,2020012600,2435,
8072,177.73,Fletcher Cox,00-0029653,2533051.0,173.64,DT,False,5.32,2020-01-26 21:37:16.600,84.62,28.53,2020012600,2435,
8073,179.37,Fletcher Cox,00-0029653,2533051.0,173.64,DT,False,5.29,2020-01-26 21:37:16.700,84.62,27.98,2020012600,2435,
8074,179.71,Fletcher Cox,00-0029653,2533051.0,168.11,DT,False,5.39,2020-01-26 21:37:16.800,84.63,27.41,2020012600,2435,
8075,181.59,Fletcher Cox,00-0029653,2533051.0,172.1,DT,False,5.51,2020-01-26 21:37:16.900,84.61,26.83,2020012600,2435,
8076,182.67,Fletcher Cox,00-0029653,2533051.0,172.1,DT,False,5.54,2020-01-26 21:37:17.000,84.58,26.26,2020012600,2435,
8077,183.29,Fletcher Cox,00-0029653,2533051.0,177.49,DT,False,5.45,2020-01-26 21:37:17.100,84.55,25.7,2020012600,2435,
8078,185.16,Fletcher Cox,00-0029653,2533051.0,173.62,DT,False,5.51,2020-01-26 21:37:17.200,84.49,25.12,2020012600,2435,
8079,186.99,Fletcher Cox,00-0029653,2533051.0,178.12,DT,False,5.58,2020-01-26 21:37:17.300,84.42,24.53,2020012600,2435,
8080,188.65,Fletcher Cox,00-0029653,2533051.0,180.09,DT,False,5.56,2020-01-26 21:37:17.400,84.33,23.95,2020012600,2435,
8081,190.4,Fletcher Cox,00-0029653,2533051.0,181.99,DT,False,5.55,2020-01-26 21:37:17.500,84.22,23.38,2020012600,2435,
8082,192.82,Fletcher Cox,00-0029653,2533051.0,179.81,DT,False,5.59,2020-01-26 21:37:17.600,84.08,22.8,2020012600,2435,
8083,195.42,Fletcher Cox,00-0029653,2533051.0,189.07,DT,False,5.69,2020-01-26 21:37:17.700,83.92,22.22,2020012600,2435,
8084,197.41,Fletcher Cox,00-0029653,2533051.0,191.66,DT,False,5.69,2020-01-26 21:37:17.800,83.74,21.66,2020012600,2435,
8085,199.53,Fletcher Cox,00-0029653,2533051.0,194.96,DT,False,5.69,2020-01-26 21:37:17.900,83.55,21.1,2020012600,2435,
8086,200.96,Fletcher Cox,00-0029653,2533051.0,203.73,DT,False,5.61,2020-01-26 21:37:18.000,83.35,20.55,2020012600,2435,
8087,204.04,Fletcher Cox,00-0029653,2533051.0,214.2,DT,False,5.78,2020-01-26 21:37:18.100,83.09,19.99,2020012600,2435,
8088,206.72,Fletcher Cox,00-0029653,2533051.0,214.2,DT,False,5.83,2020-01-26 21:37:18.200,82.81,19.44,2020012600,2435,
8089,209.9,Fletcher Cox,00-0029653,2533051.0,214.2,DT,False,5.93,2020-01-26 21:37:18.300,82.49,18.9,2020012600,2435,
8090,212.72,Fletcher Cox,00-0029653,2533051.0,212.54,DT,False,5.98,2020-01-26 21:37:18.400,82.15,18.37,2020012600,2435,
8091,215.32,Fletcher Cox,00-0029653,2533051.0,209.9,DT,False,6.03,2020-01-26 21:37:18.500,81.79,17.86,2020012600,2435,
8092,217.23,Fletcher Cox,00-0029653,2533051.0,203.99,DT,False,5.93,2020-01-26 21:37:18.600,81.43,17.38,2020012600,2435,
8093,219.67,Fletcher Cox,00-0029653,2533051.0,207.08,DT,False,5.91,2020-01-26 21:37:18.700,81.05,16.91,2020012600,2435,
8094,221.65,Fletcher Cox,00-0029653,2533051.0,211.81,DT,False,5.88,2020-01-26 21:37:18.800,80.65,16.45,2020012600,2435,
8095,223.67,Fletcher Cox,00-0029653,2533051.0,215.87,DT,False,5.85,2020-01-26 21:37:18.900,80.24,16.0,2020012600,2435,
8096,225.58,Fletcher Cox,00-0029653,2533051.0,216.73,DT,False,5.87,2020-01-26 21:37:19.000,79.8,15.57,2020012600,2435,
8097,226.74,Fletcher Cox,00-0029653,2533051.0,214.53,DT,False,5.83,2020-01-26 21:37:19.100,79.36,15.15,2020012600,2435,
8098,228.15,Fletcher Cox,00-0029653,2533051.0,214.53,DT,False,5.79,2020-01-26 21:37:19.200,78.91,14.75,2020012600,2435,
8099,229.8,Fletcher Cox,00-0029653,2533051.0,216.35,DT,False,5.88,2020-01-26 21:37:19.300,78.43,14.35,2020012600,2435,
8100,231.31,Fletcher Cox,00-0029653,2533051.0,211.41,DT,False,5.75,2020-01-26 21:37:19.400,77.98,13.98,2020012600,2435,
8101,232.68,Fletcher Cox,00-0029653,2533051.0,214.56,DT,False,5.72,2020-01-26 21:37:19.500,77.51,13.62,2020012600,2435,
8102,234.14,Fletcher Cox,00-0029653,2533051.0,216.01,DT,False,5.72,2020-01-26 21:37:19.600,77.02,13.27,2020012600,2435,
8103,234.96,Fletcher Cox,00-0029653,2533051.0,223.96,DT,False,5.78,2020-01-26 21:37:19.700,76.53,12.92,2020012600,2435,
8104,235.58,Fletcher Cox,00-0029653,2533051.0,219.3,DT,False,5.81,2020-01-26 21:37:19.800,76.04,12.58,2020012600,2435,
8105,235.77,Fletcher Cox,00-0029653,2533051.0,220.72,DT,False,5.73,2020-01-26 21:37:19.900,75.56,12.25,2020012600,2435,
8106,235.91,Fletcher Cox,00-0029653,2533051.0,222.87,DT,False,5.65,2020-01-26 21:37:20.000,75.08,11.92,2020012600,2435,
8107,236.09,Fletcher Cox,00-0029653,2533051.0,222.87,DT,False,5.59,2020-01-26 21:37:20.100,74.6,11.6,2020012600,2435,
8108,235.68,Fletcher Cox,00-0029653,2533051.0,219.98,DT,False,5.52,2020-01-26 21:37:20.200,74.13,11.28,2020012600,2435,
8109,234.92,Fletcher Cox,00-0029653,2533051.0,215.65,DT,False,5.43,2020-01-26 21:37:20.300,73.67,10.96,2020012600,2435,
8110,233.8,Fletcher Cox,00-0029653,2533051.0,214.56,DT,False,5.4,2020-01-26 21:37:20.400,73.22,10.62,2020012600,2435,
8111,232.49,Fletcher Cox,00-0029653,2533051.0,220.55,DT,False,5.33,2020-01-26 21:37:20.500,72.78,10.28,2020012600,2435,
8112,231.46,Fletcher Cox,00-0029653,2533051.0,214.84,DT,False,5.25,2020-01-26 21:37:20.600,72.35,9.94,2020012600,2435,
8113,230.28,Fletcher Cox,00-0029653,2533051.0,213.2,DT,False,5.11,2020-01-26 21:37:20.700,71.94,9.6,2020012600,2435,
8114,228.86,Fletcher Cox,00-0029653,2533051.0,211.45,DT,False,4.92,2020-01-26 21:37:20.800,71.56,9.27,2020012600,2435,
8115,227.15,Fletcher Cox,00-0029653,2533051.0,211.45,DT,False,4.74,2020-01-26 21:37:20.900,71.2,8.94,2020012600,2435,
8116,225.42,Fletcher Cox,00-0029653,2533051.0,210.17,DT,False,4.39,2020-01-26 21:37:21.000,70.88,8.62,2020012600,2435,
8117,221.78,Fletcher Cox,00-0029653,2533051.0,210.17,DT,False,3.97,2020-01-26 21:37:21.100,70.61,8.32,2020012600,2435,
8118,218.45,Fletcher Cox,00-0029653,2533051.0,208.19,DT,False,3.54,2020-01-26 21:37:21.200,70.38,8.03,2020012600,2435,
8119,213.02,Fletcher Cox,00-0029653,2533051.0,201.18,DT,False,3.06,2020-01-26 21:37:21.300,70.2,7.76,2020012600,2435,
8120,206.14,Fletcher Cox,00-0029653,2533051.0,199.42,DT,False,2.57,2020-01-26 21:37:21.400,70.08,7.53,2020012600,2435,
8121,193.91,Fletcher Cox,00-0029653,2533051.0,202.47,DT,False,2.08,2020-01-26 21:37:21.500,70.04,7.32,2020012600,2435,
8122,183.95,Fletcher Cox,00-0029653,2533051.0,205.27,DT,False,1.76,2020-01-26 21:37:21.600,70.01,7.14,2020012600,2435,
8123,167.08,Fletcher Cox,00-0029653,2533051.0,202.09,DT,False,1.48,2020-01-26 21:37:21.700,70.05,6.99,2020012600,2435,
8124,151.91,Fletcher Cox,00-0029653,2533051.0,202.73,DT,False,1.38,2020-01-26 21:37:21.800,70.12,6.86,2020012600,2435,
8125,140.19,Fletcher Cox,00-0029653,2533051.0,204.54,DT,False,1.31,2020-01-26 21:37:21.900,70.19,6.75,2020012600,2435,
8126,123.55,Fletcher Cox,00-0029653,2533051.0,205.25,DT,False,1.28,2020-01-26 21:37:22.000,70.3,6.69,2020012600,2435,
8127,109.74,Fletcher Cox,00-0029653,2533051.0,206.21,DT,False,1.32,2020-01-26 21:37:22.100,70.43,6.65,2020012600,2435,
8128,100.45,Fletcher Cox,00-0029653,2533051.0,211.75,DT,False,1.27,2020-01-26 21:37:22.200,70.54,6.62,2020012600,2435,
8129,91.05,Fletcher Cox,00-0029653,2533051.0,218.23,DT,False,1.12,2020-01-26 21:37:22.300,70.64,6.62,2020012600,2435,
8130,75.59,Fletcher Cox,00-0029653,2533051.0,222.03,DT,False,0.83,2020-01-26 21:37:22.400,70.7,6.64,2020012600,2435,
8131,50.0,Fletcher Cox,00-0029653,2533051.0,229.39,DT,False,0.67,2020-01-26 21:37:22.500,70.76,6.68,2020012600,2435,
8132,11.7,Fletcher Cox,00-0029653,2533051.0,237.39,DT,False,0.59,2020-01-26 21:37:22.600,70.78,6.73,2020012600,2435,lateral
8133,336.89,Fletcher Cox,00-0029653,2533051.0,249.58,DT,False,0.81,2020-01-26 21:37:22.700,70.76,6.8,2020012600,2435,
8134,313.8,Fletcher Cox,00-0029653,2533051.0,261.2,DT,False,1.35,2020-01-26 21:37:22.800,70.65,6.89,2020012600,2435,
8135,306.18,Fletcher Cox,00-0029653,2533051.0,278.63,DT,False,1.86,2020-01-26 21:37:22.900,70.5,7.0,2020012600,2435,
